CreditScore,Gender,Age,Balance,NumOfProducts,IsActiveMember,CreditAgeRatio,BalanceSalaryRatio,Germany,Spain,Exited
589,1,29,0.0,2,1,20.310344827586206,0.0,0,0,0
530,1,25,162560.32,1,0,21.2,2.5348944152125803,0,0,0
778,0,29,123229.46,1,0,26.82758620689655,0.6799951374313001,1,0,0
616,1,31,76665.71,2,1,19.870967741935484,0.4680186837017827,0,1,0
550,1,38,140278.99,3,1,14.473684210526315,0.8181581440857553,0,0,1
655,0,51,0.0,2,1,12.843137254901961,0.0,0,0,0
721,1,46,115764.32,2,0,15.673913043478262,1.1244626680378074,0,0,0
499,1,36,131142.53,2,0,13.86111111111111,0.749735219484553,1,0,0
511,1,45,68375.27,1,0,11.355555555555556,0.35398209517744983,0,0,1
579,0,39,117833.3,3,0,14.846153846153847,20.208077516720973,1,0,1
696,0,36,0.0,2,1,19.333333333333332,0.0,0,1,0
681,1,34,0.0,2,0,20.029411764705884,0.0,0,0,0
815,1,45,0.0,1,1,18.11111111111111,0.0,0,0,1
681,1,30,111093.01,1,0,22.7,1.610370598436001,0,1,0
641,1,42,132657.55,1,0,15.261904761904763,3.7508648552514345,0,1,0
591,0,56,128882.49,1,1,10.553571428571429,0.6567530365833114,0,0,1
565,1,59,69129.59,1,1,9.576271186440678,0.4049639750979362,1,0,0
487,1,37,0.0,2,1,13.162162162162161,0.0,0,0,0
729,1,39,121404.64,1,1,18.692307692307693,0.760594110307116,0,0,0
505,0,45,131355.3,3,0,11.222222222222221,0.6722540400530554,0,1,1
580,0,35,102097.33,1,1,16.571428571428573,0.606689926693183,0,0,0
642,1,40,154863.15,1,1,16.05,1.1217698975556474,0,0,0
850,0,41,99945.93,2,0,20.73170731707317,1.4041430016671979,0,1,0
616,1,39,121704.32,2,0,15.794871794871796,2.190648405311369,1,0,0
526,0,43,0.0,2,0,12.232558139534884,0.0,0,1,0
523,1,35,138782.76,1,1,14.942857142857143,0.7456670850192402,1,0,0
663,1,35,0.0,2,1,18.942857142857143,0.0,0,0,0
840,1,30,136291.71,1,0,28.0,2.518632360425462,0,0,0
570,1,42,107856.57,2,0,13.571428571428571,0.8457425786982773,1,0,0
676,0,26,108348.66,1,0,26.0,1.7988631907363128,1,0,1
689,1,47,93871.95,3,0,14.659574468085106,0.5983738872433825,0,0,1
703,0,45,0.0,1,0,15.622222222222222,0.0,0,1,1
491,1,19,125860.2,1,0,25.842105263157894,0.9704658398263558,1,0,0
584,1,49,172713.44,1,0,11.918367346938776,1.5168822354241114,0,0,0
810,0,51,0.0,2,1,15.882352941176471,0.0,0,0,0
745,0,59,0.0,1,1,12.627118644067796,0.0,0,1,0
625,0,39,130786.92,1,1,16.025641025641026,1.0780675635140504,0,0,0
535,0,29,112367.34,1,0,18.448275862068964,0.605327155908859,0,0,0
729,0,45,91091.06,2,0,16.2,1.280571694310611,0,1,0
655,0,26,106198.5,1,1,25.192307692307693,3.3165867280941352,0,0,0
751,1,47,142669.93,2,0,15.97872340425532,0.8765611237485943,0,0,0
525,1,33,112833.35,1,1,15.909090909090908,0.6441047922759497,0,0,0
532,0,40,0.0,2,1,13.3,0.0,0,0,0
696,0,43,0.0,2,1,16.186046511627907,0.0,0,1,0
786,0,32,104336.43,2,0,24.5625,1.751792525866016,1,0,0
580,1,55,104305.74,1,1,10.545454545454545,0.5934885653906189,0,0,0
596,1,47,140187.1,2,1,12.680851063829786,0.8042341489048617,1,0,0
683,1,39,0.0,2,0,17.512820512820515,0.0,0,0,0
747,0,45,114959.12,1,0,16.6,0.6070852823520023,0,0,1
602,1,33,164704.38,1,1,18.242424242424242,0.9113984863551172,0,0,1
779,1,62,119096.55,1,1,12.564516129032258,1.0181116277614513,0,0,0
551,1,31,0.0,2,1,17.774193548387096,0.0,0,0,0
666,1,47,0.0,1,0,14.170212765957446,0.0,0,0,1
526,1,30,0.0,1,0,17.533333333333335,0.0,0,1,0
849,0,41,115465.28,1,0,20.70731707317073,1.1191261406646023,0,0,0
471,0,27,0.0,2,0,17.444444444444443,0.0,0,0,0
628,1,43,184926.61,1,0,14.604651162790697,1.504231863375858,0,1,0
674,1,43,85957.88,2,0,15.674418604651162,9.815467850581053,1,0,0
797,1,32,114084.6,1,1,24.90625,0.9070005006269166,0,0,0
590,0,29,166930.76,2,0,20.344827586206897,1.3628365877953654,0,1,0
588,0,27,0.0,1,0,21.77777777777778,0.0,0,0,0
577,1,29,0.0,2,1,19.896551724137932,0.0,0,0,0
571,0,38,107193.82,2,0,15.026315789473685,2.7511738077260084,0,0,0
680,1,36,116275.12,1,1,18.88888888888889,1.8226140278827132,0,0,0
648,0,27,0.0,2,1,24.0,0.0,0,1,0
618,1,39,91068.56,1,0,15.846153846153847,3.4263750395523633,0,0,0
648,1,41,123049.21,1,1,15.804878048780488,24.285580923509304,1,0,0
759,0,39,0.0,2,1,19.46153846153846,0.0,0,0,0
585,1,40,0.0,2,0,14.625,0.0,0,0,0
774,0,42,137781.65,1,0,18.428571428571427,0.6912717426517133,0,0,0
697,0,48,108128.96,2,1,14.520833333333334,1.0402579764541362,1,0,0
605,1,39,105317.73,2,0,15.512820512820513,0.7630538490564069,0,1,0
676,1,20,80569.73,1,0,33.8,1.1741096657368382,0,0,0
678,0,22,174852.89,1,1,30.818181818181817,6.211677761175684,0,0,0
495,0,45,89158.94,3,0,11.0,0.6596071488179013,0,1,1
787,0,85,0.0,2,1,9.258823529411766,0.0,0,0,0
770,1,36,89800.14,1,1,21.38888888888889,0.8477894585192275,0,0,0
817,1,45,101207.75,1,0,18.155555555555555,1.1473355059996972,1,0,1
659,1,43,106086.42,2,0,15.325581395348838,3.9436407251428682,0,0,0
693,1,21,0.0,2,1,33.0,0.0,0,0,0
744,1,47,0.0,2,0,15.829787234042554,0.0,0,0,0
829,0,26,101440.36,2,1,31.884615384615383,5.249313565680872,0,1,0
716,1,38,0.0,2,0,18.842105263157894,0.0,0,0,0
671,1,34,106603.74,2,1,19.735294117647058,4.0399011509524705,0,0,0
835,0,29,130420.2,2,0,28.79310344827586,1.2271775852716333,1,0,0
636,0,38,0.0,1,0,16.736842105263158,0.0,0,0,0
649,1,29,45022.23,1,1,22.379310344827587,0.25950044776307807,0,1,0
621,1,27,74298.43,1,1,23.0,1.4130022920408443,1,0,0
658,0,31,133003.03,1,1,21.225806451612904,0.9088676607447885,1,0,1
784,1,48,0.0,2,1,16.333333333333332,0.0,0,1,0
783,0,37,136689.66,1,0,21.16216216216216,0.6907332913404449,0,1,0
615,1,32,0.0,2,1,19.21875,0.0,0,0,0
791,0,44,0.0,2,1,17.977272727272727,0.0,0,0,1
762,1,53,102520.37,1,1,14.377358490566039,0.6023686304095175,0,0,0
607,1,35,0.0,2,1,17.34285714285714,0.0,0,0,0
601,0,34,0.0,2,0,17.676470588235293,0.0,0,0,0
540,1,67,88382.01,1,1,8.059701492537313,1.4864862001110044,0,1,0
812,1,44,115049.15,2,0,18.454545454545453,0.6971052980939406,0,0,0
685,1,58,104796.54,1,1,11.810344827586206,0.6796963395262762,0,0,0
680,1,33,123082.08,1,0,20.606060606060606,0.9119827078908288,0,0,0
680,0,58,0.0,2,1,11.724137931034482,0.0,0,1,0
631,0,33,0.0,2,0,19.12121212121212,0.0,0,0,0
569,0,43,0.0,2,1,13.232558139534884,0.0,0,0,0
584,1,33,88311.48,2,1,17.696969696969695,0.497105510804363,1,0,0
582,0,40,0.0,3,1,14.55,0.0,0,0,0
609,1,32,71872.19,1,1,19.03125,0.47307709269514087,0,0,0
506,1,35,110046.93,2,0,14.457142857142857,4.18131611973678,0,1,0
503,1,42,104430.08,1,1,11.976190476190476,0.7077236424989247,0,0,0
503,0,28,0.0,2,0,17.964285714285715,0.0,0,0,0
806,1,31,138653.51,1,0,26.0,0.7266827100590519,1,0,0
653,0,31,102575.04,1,1,21.06451612903226,9.28823909724599,0,0,0
666,1,43,137780.74,2,1,15.488372093023257,1.156848716688196,0,0,1
674,1,32,0.0,2,0,21.0625,0.0,0,1,0
798,1,32,0.0,2,1,24.9375,0.0,0,0,0
740,0,30,105209.54,1,0,24.666666666666668,56.79082144900625,0,0,0
531,0,32,109570.21,2,1,16.59375,0.6368515658020956,1,0,0
614,0,44,118715.86,1,0,13.954545454545455,0.8886508990006896,1,0,1
556,1,35,0.0,2,1,15.885714285714286,0.0,0,0,0
678,0,43,153393.18,2,1,15.767441860465116,0.7913870355444023,1,0,0
587,1,33,132603.36,1,0,17.78787878787879,2.3774387851918357,1,0,0
527,0,36,0.0,2,1,14.63888888888889,0.0,0,1,0
757,0,34,129398.01,2,0,22.264705882352942,2.877721423386494,1,0,0
468,1,28,0.0,2,0,16.714285714285715,0.0,0,1,0
693,1,29,151352.74,1,0,23.896551724137932,0.7677194792140987,0,0,0
483,0,44,136836.49,1,0,10.977272727272727,0.7113566289023856,0,0,1
466,1,40,91592.06,1,0,11.65,0.6486222168968272,0,0,1
770,0,30,0.0,2,0,25.666666666666668,0.0,0,0,0
734,0,54,0.0,1,0,13.592592592592593,0.0,0,0,1
716,0,22,0.0,2,1,32.54545454545455,0.0,0,0,0
439,1,36,165536.28,2,1,12.194444444444445,1.3354349252074291,0,0,0
538,1,25,62482.95,1,1,21.52,0.6080566820649167,1,0,0
743,1,40,68155.59,1,0,18.575,0.7183599969012396,0,0,0
734,0,43,55853.33,2,1,17.069767441860463,0.589096510615498,0,1,1
656,1,37,0.0,2,1,17.72972972972973,0.0,0,0,0
666,0,31,79589.43,1,0,21.483870967741936,19.64894570393796,0,0,0
627,1,41,100880.76,1,1,15.292682926829269,0.7491224350751214,0,1,0
480,0,25,174330.35,2,0,19.2,0.9597198150061605,1,0,0
792,1,19,143390.51,1,0,41.68421052631579,4.308241424109242,0,0,0
613,1,59,91415.76,1,0,10.389830508474576,3.268934739853388,1,0,1
476,1,30,134366.42,1,0,15.866666666666667,1.9660444814600595,1,0,0
539,0,24,0.0,2,1,22.458333333333332,0.0,0,0,0
696,1,60,88786.81,1,1,11.6,0.4510186509694278,0,1,0
810,1,35,96814.46,2,1,23.142857142857142,0.803365965754338,1,0,0
763,1,32,160680.41,1,0,23.84375,5.202311377032249,1,0,0
640,0,29,0.0,2,0,22.06896551724138,0.0,0,0,0
655,0,47,0.0,2,0,13.936170212765957,0.0,0,0,0
526,1,31,145537.21,1,0,16.967741935483872,1.0991851191921973,1,0,0
678,0,28,0.0,2,1,24.214285714285715,0.0,0,0,1
554,0,45,0.0,2,1,12.311111111111112,0.0,0,0,0
597,0,30,119370.11,1,1,19.9,0.6532730223391038,0,1,1
560,0,28,0.0,2,1,20.0,0.0,0,1,0
850,0,47,134381.52,1,0,18.085106382978722,5.011825282541345,1,0,1
546,0,74,114888.74,2,1,7.378378378378378,1.721627635536019,1,0,1
623,1,42,149332.48,2,0,14.833333333333334,1.4809702499806119,1,0,0
698,0,40,105061.74,3,0,17.45,0.9744603062403662,0,0,1
620,1,32,0.0,2,1,19.375,0.0,0,0,0
619,0,40,0.0,1,1,15.475,0.0,0,0,1
561,1,21,0.0,1,1,26.714285714285715,0.0,0,0,0
753,0,39,155062.8,1,1,19.307692307692307,9.420142557122174,0,0,0
721,1,43,88798.34,1,0,16.767441860465116,1.9468781729171467,0,1,0
451,1,33,0.0,2,0,13.666666666666666,0.0,0,0,0
680,0,51,143139.87,1,0,13.333333333333334,2.994844276952838,1,0,1
590,0,23,0.0,2,0,25.652173913043477,0.0,0,1,0
634,1,27,107027.52,1,0,23.48148148148148,0.6171376695769624,1,0,0
676,1,29,140720.93,1,0,23.310344827586206,3.8850454347428767,0,0,0
642,1,30,80964.57,2,0,21.4,0.46334785410402535,0,0,0
760,1,39,178585.46,1,0,19.487179487179485,2.660241347925632,0,0,1
736,0,26,135889.13,1,1,28.307692307692307,0.820130757043655,0,1,0
656,1,43,134919.85,1,0,15.255813953488373,0.6929914154129125,0,0,0
776,1,33,115130.34,1,0,23.515151515151516,0.8888623475686255,1,0,1
832,0,34,138190.13,2,1,24.470588235294116,0.9432052293613048,0,1,0
631,1,37,131519.49,2,1,17.054054054054053,2.5413323651293527,1,0,0
795,0,56,0.0,1,0,14.196428571428571,0.0,0,1,1
648,0,39,126935.98,2,1,16.615384615384617,2.188712136443125,1,0,0
615,1,39,133707.09,1,1,15.76923076923077,1.236280076096077,0,0,0
682,0,27,97893.2,1,0,25.25925925925926,0.5892034775892717,0,0,0
694,1,34,127900.03,1,0,20.41176470588235,1.2571534867079885,0,0,0
694,1,37,143835.47,1,1,18.756756756756758,4.315921673636551,0,0,0
607,1,44,0.0,2,1,13.795454545454545,0.0,0,0,0
664,1,48,0.0,1,0,13.833333333333334,0.0,0,0,1
756,1,60,0.0,1,1,12.6,0.0,0,0,1
645,0,40,129596.77,1,1,16.125,1.2553860892779993,0,0,0
653,1,30,0.0,2,0,21.766666666666666,0.0,0,1,0
710,0,24,110407.44,2,0,29.583333333333332,6.973499330172311,1,0,1
697,0,76,0.0,2,1,9.171052631578947,0.0,0,0,0
619,0,41,142015.76,2,0,15.097560975609756,1.2422254500949323,1,0,0
648,1,55,81370.07,1,1,11.781818181818181,0.4482358790670885,0,1,0
482,0,48,69329.47,1,0,10.041666666666666,0.6754590682120473,1,0,1
548,0,28,116755.5,2,1,19.571428571428573,0.7362321457926992,0,0,1
752,1,44,83870.33,1,0,17.09090909090909,0.46927752248405125,0,1,0
648,0,39,130694.89,2,1,16.615384615384617,0.848914081469579,0,0,1
643,0,34,117451.47,1,0,18.91176470588235,1.7965846504298442,0,1,0
573,0,35,206868.78,2,1,16.37142857142857,2.008704859828239,1,0,0
686,0,39,111695.62,1,0,17.58974358974359,0.8174215537268273,0,0,0
644,0,40,137285.26,4,0,16.1,1.7814533262967238,0,0,1
702,0,29,149218.39,1,1,24.20689655172414,15.490318187150228,0,0,0
652,1,51,0.0,2,1,12.784313725490197,0.0,0,0,0
641,1,32,0.0,2,1,20.03125,0.0,0,1,0
692,0,41,130701.29,1,0,16.878048780487806,2.20205481529205,1,0,1
574,1,34,0.0,2,0,16.88235294117647,0.0,0,1,0
643,0,31,167949.48,1,0,20.741935483870968,1.1731400869809756,0,0,0
834,1,23,131254.81,1,0,36.26086956521739,6.49798804909081,0,0,0
591,1,28,0.0,2,1,21.107142857142858,0.0,0,0,0
470,1,34,0.0,2,1,13.823529411764707,0.0,0,1,0
608,1,34,86656.13,1,1,17.88235294117647,1.4469145165268027,0,1,0
649,0,37,114737.26,1,1,17.54054054054054,1.075770599801905,1,0,1
665,0,38,0.0,2,0,17.5,0.0,0,0,0
651,0,39,0.0,1,0,16.692307692307693,0.0,0,0,0
555,1,62,119817.33,1,1,8.951612903225806,2.7539718804516964,1,0,1
637,0,48,130806.99,2,1,13.270833333333334,0.9909181297647036,0,0,1
675,0,49,0.0,1,1,13.775510204081632,0.0,0,0,1
677,1,40,0.0,2,0,16.925,0.0,0,1,0
850,0,35,80931.75,1,0,24.285714285714285,6.402995489597434,1,0,1
815,0,56,0.0,3,1,14.553571428571429,0.0,0,0,1
665,1,32,132178.67,1,0,20.78125,11.139503074392202,1,0,0
485,0,27,0.0,2,0,17.962962962962962,0.0,0,0,0
577,1,43,0.0,2,1,13.418604651162791,0.0,0,1,0
586,0,35,164769.02,3,0,16.742857142857144,1.375203867653472,0,0,1
722,1,29,107233.85,2,0,24.896551724137932,4.302274591051847,1,0,0
528,0,27,176227.07,2,1,19.555555555555557,1.2634437692216312,0,0,0
542,0,39,109949.39,2,1,13.897435897435898,2.6642352003276093,0,0,0
552,0,34,0.0,2,1,16.235294117647058,0.0,0,0,0
678,0,60,117738.81,1,0,11.3,0.7982846402353627,0,0,1
575,0,37,133292.45,1,0,15.54054054054054,1.1989416873869858,0,1,0
669,0,43,160474.59,1,1,15.55813953488372,1.6722523877397093,0,0,0
636,1,43,0.0,2,0,14.790697674418604,0.0,0,0,0
667,1,55,154393.43,1,1,12.127272727272727,1.1214343552378734,1,0,1
652,0,45,110827.49,1,1,14.488888888888889,0.7225513898036257,1,0,1
637,0,36,145750.45,2,1,17.694444444444443,1.5078554110271845,1,0,0
516,0,45,109044.3,1,1,11.466666666666667,0.9415129717135896,0,1,0
801,0,32,75170.54,1,1,25.03125,1.9834700581817222,0,0,0
692,0,42,0.0,2,0,16.476190476190474,0.0,0,0,0
585,0,28,105795.9,1,1,20.892857142857142,2.56667238408223,0,0,0
590,1,32,0.0,2,0,18.4375,0.0,0,0,0
554,1,66,0.0,2,1,8.393939393939394,0.0,0,1,0
659,0,49,0.0,1,0,13.448979591836734,0.0,0,0,1
690,0,26,118097.87,1,0,26.53846153846154,1.9278820356516055,0,0,0
697,1,29,172693.54,1,0,24.03448275862069,1.217875756228994,1,0,0
610,1,36,129440.3,2,0,16.944444444444443,1.2611299772453473,0,0,0
599,1,36,0.0,2,0,16.63888888888889,0.0,0,1,0
544,1,23,96471.2,1,0,23.652173913043477,2.713602469918542,0,0,0
548,0,46,0.0,1,1,11.91304347826087,0.0,0,0,1
635,1,24,140197.18,1,1,26.458333333333332,0.9808400035176624,0,1,0
722,1,20,0.0,2,0,36.1,0.0,0,0,0
564,0,33,135946.26,1,0,17.09090909090909,2.1520699699224317,0,0,0
719,1,69,0.0,2,1,10.420289855072463,0.0,0,0,0
547,1,50,81290.02,3,1,10.94,0.45733546152641763,1,0,1
850,0,42,0.0,1,0,20.238095238095237,0.0,0,0,1
515,1,60,113715.36,1,0,8.583333333333334,6.1720516015857365,1,0,1
667,1,56,168883.08,1,1,11.910714285714286,8.936662401615427,0,1,0
607,1,36,143421.74,1,0,16.86111111111111,1.4652960358614133,1,0,0
525,1,26,153644.39,1,1,20.192307692307693,2.431163671945958,0,0,0
606,0,53,109330.06,1,1,11.433962264150944,1.4412080884249818,0,1,0
686,0,27,115095.88,2,0,25.40740740740741,1.463905860996972,1,0,0
611,1,35,0.0,1,1,17.457142857142856,0.0,0,0,1
827,1,46,183276.32,1,1,17.97826086956522,13.616095368072111,0,1,0
572,1,33,68193.72,1,0,17.333333333333332,3.409974142815068,0,0,0
726,0,32,0.0,2,0,22.6875,0.0,0,0,0
579,1,31,139729.54,1,1,18.677419354838708,1.028819710992967,1,0,0
598,0,56,98365.33,1,1,10.678571428571429,2.2228784987931434,0,1,0
663,1,36,0.0,2,0,18.416666666666668,0.0,0,0,0
505,0,37,122453.97,2,1,13.64864864864865,2.3238697619975257,1,0,0
576,1,30,132174.41,2,0,19.2,1.4096043140110122,1,0,0
555,0,24,0.0,2,1,23.125,0.0,0,1,0
524,1,30,0.0,2,0,17.466666666666665,0.0,0,0,0
776,1,39,104349.45,1,0,19.897435897435898,1.312521343520783,0,1,0
645,0,41,138881.04,1,0,15.731707317073171,1.0688375316779661,1,0,1
850,0,32,116968.91,1,0,26.5625,0.6680325757581815,1,0,0
603,1,35,105346.03,2,1,17.228571428571428,0.8079953520300354,1,0,0
691,1,26,136623.19,1,0,26.576923076923077,0.8916333176703997,0,0,0
583,0,29,0.0,2,1,20.103448275862068,0.0,0,0,0
584,0,66,0.0,1,0,8.848484848484848,0.0,0,0,1
679,0,33,0.0,2,1,20.575757575757574,0.0,0,0,0
646,1,36,124445.52,1,0,17.944444444444443,1.4064609343531493,0,0,0
559,0,34,68999.66,2,1,16.441176470588236,1.0317047419925487,0,0,0
595,1,36,85768.42,1,1,16.52777777777778,3.458017793980269,0,1,0
527,1,47,0.0,1,0,11.212765957446809,0.0,0,0,1
684,1,34,100628.0,2,1,20.11764705882353,0.5288867907491378,0,1,0
673,0,32,0.0,1,1,21.03125,0.0,0,1,0
802,1,38,0.0,2,1,21.105263157894736,0.0,0,1,0
675,1,54,0.0,1,0,12.5,0.0,0,0,1
762,0,19,0.0,2,0,40.10526315789474,0.0,0,1,0
580,1,50,125647.36,1,0,11.6,2.1836114303033587,0,0,1
621,0,31,100375.39,1,1,20.032258064516128,1.1105405963383448,1,0,0
411,0,36,0.0,1,0,11.416666666666666,0.0,0,0,0
815,1,24,171922.72,1,1,33.958333333333336,0.9657008612531355,0,0,0
631,0,32,146810.99,2,1,19.71875,0.8111539574857854,1,0,0
514,0,45,109032.23,1,1,11.422222222222222,0.7015905503998173,1,0,1
638,1,57,0.0,1,0,11.192982456140351,0.0,0,0,1
791,1,25,0.0,1,0,31.64,0.0,0,1,0
516,1,35,128653.59,1,0,14.742857142857142,1.0085868998213052,0,0,0
734,1,37,80387.81,1,1,19.83783783783784,1.0403142794951175,0,0,0
611,1,58,0.0,2,1,10.53448275862069,0.0,0,0,1
850,1,43,108508.82,3,0,19.767441860465116,0.5895782983273639,1,0,1
641,1,31,155978.17,1,0,20.677419354838708,1.7044799455713981,0,0,0
585,0,38,0.0,1,1,15.394736842105264,0.0,0,0,0
552,1,50,121175.56,1,0,11.04,1.0312368649284664,1,0,1
507,0,29,89349.47,2,0,17.482758620689655,0.4946637451344397,0,0,0
735,1,38,86131.71,2,0,19.342105263157894,0.9214020994670886,0,1,0
707,0,58,102346.86,1,1,12.189655172413794,0.8925133318636425,0,0,0
698,0,36,121263.62,1,1,19.38888888888889,9.057716382280093,1,0,0
841,1,31,0.0,2,0,27.129032258064516,0.0,0,0,0
688,0,33,0.0,1,0,20.848484848484848,0.0,0,1,1
614,1,51,0.0,2,1,12.03921568627451,0.0,0,0,0
511,1,48,149726.08,1,0,10.645833333333334,1.695500978565104,1,0,1
447,1,43,0.0,2,0,10.395348837209303,0.0,0,0,1
738,1,35,161274.05,2,0,21.085714285714285,0.8889057242889498,0,0,0
422,0,33,0.0,2,0,12.787878787878787,0.0,0,0,0
537,1,30,103138.17,1,1,17.9,1.0681758724678532,0,1,0
707,0,40,109628.44,1,0,17.675,0.5789234742894489,1,0,0
690,1,54,0.0,1,0,12.777777777777779,0.0,0,0,1
664,1,33,97286.16,2,0,20.12121212121212,0.678267457082674,1,0,0
850,0,33,118004.26,1,0,25.757575757575758,0.6413838999538111,0,0,0
584,1,32,85534.83,1,0,18.25,0.5057125799143938,0,1,0
728,0,59,0.0,1,1,12.338983050847459,0.0,0,0,1
560,0,43,95140.44,2,0,13.023255813953488,0.7723601867294294,0,1,1
629,0,31,0.0,1,1,20.29032258064516,0.0,0,0,1
658,1,25,0.0,2,1,26.32,0.0,0,0,0
794,0,54,75900.84,1,1,14.703703703703704,0.3949986953217788,1,0,0
790,0,41,126619.27,1,0,19.26829268292683,0.638767390772013,0,0,0
640,1,44,111833.47,1,0,14.545454545454545,1.6641206891266636,0,0,0
652,1,37,0.0,2,0,17.62162162162162,0.0,0,1,0
583,0,57,238387.56,1,1,10.228070175438596,1.611107870855126,0,0,1
775,0,32,108698.96,2,1,24.21875,0.6748565357376585,0,0,0
584,0,39,112687.69,1,1,14.974358974358974,0.8820981136459047,0,0,0
635,0,48,81556.89,2,0,13.229166666666666,0.42496499871270715,1,0,0
814,1,48,136596.85,1,1,16.958333333333332,0.7352142370038738,0,0,0
735,0,43,98807.45,1,0,17.093023255813954,0.535338508893426,1,0,1
678,0,31,0.0,2,1,21.870967741935484,0.0,0,0,0
693,1,37,0.0,2,1,18.72972972972973,0.0,0,0,0
640,0,30,107499.7,1,1,21.333333333333332,0.5729277199832736,0,0,0
773,0,23,0.0,2,0,33.608695652173914,0.0,0,1,0
736,0,30,0.0,2,0,24.533333333333335,0.0,0,0,0
693,0,28,0.0,2,1,24.75,0.0,0,0,0
496,0,41,176024.05,2,0,12.097560975609756,0.9653723815521044,0,0,0
751,0,39,0.0,2,1,19.256410256410255,0.0,0,0,0
528,1,39,127631.62,1,1,13.538461538461538,5.7497418663110755,1,0,1
754,0,19,0.0,1,0,39.68421052631579,0.0,0,1,0
568,0,26,109819.16,2,0,21.846153846153847,0.7108432385778909,1,0,0
592,0,41,138734.94,1,0,14.439024390243903,1.541144185217762,0,1,0
558,1,25,111363.1,2,0,22.32,0.5645373834653854,1,0,0
825,1,34,0.0,2,1,24.264705882352942,0.0,0,0,0
677,1,28,143988.0,2,0,24.178571428571427,16.445077429648606,1,0,1
653,1,34,118838.75,1,1,19.205882352941178,2.249876136238211,0,0,0
593,1,35,161637.75,1,1,16.942857142857143,8.078470307060114,0,1,0
632,0,44,133793.89,1,1,14.363636363636363,3.866077636002282,0,0,1
601,1,35,71553.83,1,0,17.17142857142857,0.403382765512986,1,0,0
786,0,62,0.0,1,1,12.67741935483871,0.0,0,0,0
654,0,40,0.0,2,0,16.35,0.0,0,0,0
572,0,38,0.0,2,1,15.052631578947368,0.0,0,0,0
813,0,62,64667.95,2,1,13.112903225806452,0.46042039059866796,0,0,0
523,0,28,121164.11,1,1,18.678571428571427,2.0214633890796296,0,0,0
506,1,50,0.0,2,0,10.12,0.0,0,1,0
513,1,72,98903.06,1,1,7.125,1.2172498536637717,0,1,0
664,0,31,104158.84,1,0,21.419354838709676,0.7763207605881649,0,0,0
684,1,54,0.0,2,1,12.666666666666666,0.0,0,0,0
608,0,63,139529.93,2,1,9.65079365079365,0.7941546929654011,0,1,1
527,0,25,0.0,2,1,21.08,0.0,0,0,0
666,1,53,64646.7,1,0,12.566037735849056,0.5049754927921907,0,0,1
779,1,71,0.0,2,1,10.971830985915492,0.0,0,0,1
629,0,40,0.0,2,1,15.725,0.0,0,0,0
430,1,35,118894.22,1,0,12.285714285714286,40.66692205868772,0,0,0
712,1,24,0.0,1,1,29.666666666666668,0.0,0,0,0
682,1,30,0.0,2,1,22.733333333333334,0.0,0,0,0
634,0,41,68213.99,1,1,15.463414634146341,10.687726989279996,0,0,0
487,0,31,0.0,2,0,15.709677419354838,0.0,0,1,0
808,1,47,139196.0,1,1,17.19148936170213,1.8803064122992863,0,1,0
527,0,32,0.0,2,1,16.46875,0.0,0,0,0
637,1,50,126345.55,1,1,12.74,7.293514402817064,1,0,1
802,1,40,0.0,2,1,20.05,0.0,0,1,0
529,0,38,0.0,1,0,13.921052631578947,0.0,0,0,1
850,0,43,0.0,2,0,19.767441860465116,0.0,0,0,0
738,1,18,0.0,2,1,41.0,0.0,0,0,0
817,1,34,129278.43,1,0,24.029411764705884,0.7808420657678982,0,0,0
735,1,31,119558.35,1,0,23.70967741935484,1.6394097549791795,0,0,0
619,0,41,92467.58,1,0,15.097560975609756,2.4161600314811915,1,0,0
671,1,27,0.0,2,0,24.85185185185185,0.0,0,0,0
581,0,31,0.0,2,0,18.741935483870968,0.0,0,1,0
690,1,36,0.0,2,0,19.166666666666668,0.0,0,1,0
579,1,56,99340.83,1,0,10.339285714285714,21.95988938356316,0,1,1
688,0,24,0.0,2,1,28.666666666666668,0.0,0,1,0
599,0,28,126833.79,2,0,21.392857142857142,2.0846046773758533,0,1,1
729,1,29,109676.52,1,1,25.137931034482758,4.292880160729782,1,0,0
718,0,29,0.0,1,1,24.75862068965517,0.0,0,0,0
712,1,53,134729.99,2,1,13.433962264150944,1.0152773901107015,1,0,0
474,1,37,98431.37,1,0,12.81081081081081,1.3003090948769882,0,0,0
565,1,33,130368.31,2,0,17.12121212121212,1.2340525487723069,1,0,0
658,0,31,123974.96,1,0,21.225806451612904,1.213611443534868,0,0,0
714,1,63,138082.16,1,1,11.333333333333334,0.828438912645339,0,0,0
725,1,45,129855.32,1,0,16.11111111111111,5.361790190617561,0,0,0
825,1,40,132308.22,1,0,20.625,1.1296567269312046,0,0,0
665,0,45,155447.65,2,0,14.777777777777779,2.996757399712176,1,0,1
670,1,35,124268.64,2,1,19.142857142857142,1.4737561910711954,0,1,0
474,0,34,176311.36,1,0,13.941176470588236,1.100479130099523,1,0,0
591,1,40,99886.42,2,1,14.775,1.1261762898303729,0,0,0
508,0,31,0.0,2,1,16.387096774193548,0.0,0,0,0
695,0,36,0.0,2,1,19.305555555555557,0.0,0,0,0
660,1,24,85089.3,1,1,27.5,1.1877676652056173,1,0,0
687,1,41,134318.21,2,1,16.75609756097561,0.6781538157364075,1,0,0
